album_comments,album_favorites,album_listens,album_tracks,artist_comments,artist_favorites,track_bit_rate,track_comments,track_date_created,track_duration,track_favorites,track_interest,track_listens,track_number,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,artist_discovery,artist_familiarity,artist_hotttnesss,song_currency,song_hotttnesss,genre_top_isna,genre_top_name,genre_top_level_name,album_len,artist_len,track_title_len
1,2,21365,24,0,0,256000,0,2010-01-28 12:49:03,222,2,1692,1312,0,0.9957757769,0.4966342404,0.1044811617,0.9628733268,0.4332325338,0.083771287,110.345,0.5765499184,0.2528017726,0.26501,0.264097,0.0,0.0,False,Old-Time / Historic,Old-Time / Historic,43,15,27
1,2,21365,24,0,0,256000,0,2010-01-28 12:49:03,199,3,2778,1736,0,0.9957964501,0.3262533313,0.1080862212,0.9602801294,0.4228596225,0.0444355605,121.386,0.3317635554,0.2782736832,0.276494,0.290707,0.0,0.0,False,Old-Time / Historic,Old-Time / Historic,43,27,24
1,2,21365,24,0,0,256000,0,2010-01-28 12:49:04,161,8,2461,1812,0,0.995621617,0.3737683149,0.1365504624,0.9701348242,0.374939682,0.0381422506,117.743,0.608576699,0.4349253218,0.412772,0.462357,0.0,0.0,False,Old-Time / Historic,Old-Time / Historic,43,24,12
1,2,21365,24,0,0,256000,1,2010-01-28 12:49:04,183,6,2418,1874,0,0.9957964501,0.5591628148,0.0754922591,0.9325799863,0.4225998551,0.0554515955,115.132,0.3024034524,0.4087557228,0.352954,0.427019,0.0,0.046192,False,Old-Time / Historic,Old-Time / Historic,43,11,20
1,2,21365,24,0,0,256000,0,2010-01-28 12:49:05,198,11,2216,1837,0,0.9957964501,0.4408264574,0.0674802109,0.95548011,0.3688272364,0.0814089159,148.918,0.6195297714,0.0854184871,0.025802,0.089235,0.00025,0.043917,False,Old-Time / Historic,Old-Time / Historic,43,28,33
1,2,21365,24,0,0,256000,0,2010-01-28 12:49:06,158,8,2034,1730,0,0.9957964501,0.1667698025,0.0976199506,0.9642283756,0.4139694634,0.0456374309,137.863,0.2552584196,0.0633964361,0.126541,0.066229,0.0,0.0,False,Old-Time / Historic,Old-Time / Historic,43,13,16
0,2,9384,10,4,35,256000,0,2010-01-29 15:22:57,231,8,2033,2022,10,0.9949634698,0.5828042434,0.2218657115,0.951894025,0.1129062059,0.0612139977,92.71,0.7390207573,0.5377268903,0.411414,0.570581,0.0,0.0,True,Experimental,Experimental,54,16,18
0,2,9384,10,4,35,256000,0,2010-01-29 15:22:57,270,4,846,607,9,0.9918789254,0.5590349486,0.0082335868,0.770753875,0.0978180091,0.3148005068,160.075,0.5609407591,0.5377268903,0.411414,0.570581,5e-05,0.0443,True,Experimental,Experimental,54,16,29
0,2,9384,10,4,35,256000,0,2010-01-29 15:22:57,122,3,1026,847,8,0.9937422702,0.7484078344,0.5703598286,0.4828178552,0.2112521458,0.1534996495,92.56,0.1506672435,0.5377268903,0.411414,0.570581,2.48619e-05,0.088599,True,Experimental,Experimental,54,16,17
0,2,9384,10,4,35,256000,0,2010-01-29 15:22:59,229,4,840,612,7,0.9954562466,0.6737699965,0.2816298342,0.9502283981,0.1011000198,0.0795019439,99.953,0.1304499054,0.5377268903,0.411414,0.570581,0.0002682119,0.14716,True,Experimental,Experimental,54,16,22
0,2,9384,10,4,35,256000,0,2010-01-29 15:22:59,135,3,740,494,6,0.9927017806,0.7077716835,0.017942313,0.6918671507,0.2164497177,0.2134188465,69.603,0.149953537,0.5377268903,0.411414,0.570581,0.0002,0.124365,True,Experimental,Experimental,54,16,42
0,2,9384,10,4,35,256000,0,2010-01-29 15:23:00,248,5,1135,792,5,0.9951257728,0.4902085092,0.2766072486,0.9556589814,0.1036069849,0.0486423252,169.419,0.5916483126,0.5377268903,0.411414,0.570581,5.55556e-05,0.0443,True,Experimental,Experimental,54,16,16
0,2,9384,10,4,35,256000,0,2010-01-29 15:23:01,379,6,1218,911,4,0.9951607478,0.6401564532,0.2804570201,0.9205414388,0.105603522,0.0874358117,92.692,0.7194524602,0.5377268903,0.411414,0.570581,0.0102211609,0.411231,True,Experimental,Experimental,54,16,21
0,2,9384,10,4,35,256000,0,2010-01-29 15:23:01,190,8,1811,1245,3,0.9950232051,0.5791377784,0.3244764176,0.9189456275,0.1034325042,0.0935378309,90.159,0.5570095127,0.5377268903,0.411414,0.570581,1.11111e-05,0.0443,True,Experimental,Experimental,54,16,59
0,2,9384,10,4,35,256000,0,2010-01-29 15:23:02,157,4,995,808,2,0.9938617362,0.5902141041,0.0248048319,0.6939296222,0.3748879929,0.5052168383,86.912,0.6809583074,0.5377268903,0.411414,0.570581,6.25e-05,0.0443,True,Experimental,Experimental,54,16,6
0,2,9384,10,4,35,256000,0,2010-01-29 15:23:03,471,4,1288,1167,1,0.9884349067,0.6353231934,0.0024215293,0.3079955627,0.3836593948,0.4220591248,143.527,0.154495024,0.5377268903,0.411414,0.570581,7.61905e-05,0.102861,True,Experimental,Experimental,54,16,60
0,6,4895,1,1,23,270221,0,2010-02-01 11:24:03,2940,12,8993,4893,0,0.792378459,0.2119536355,0.42782715,0.8257630981,0.8070499355,0.0473875986,144.963,0.1820743151,0.4256808679,0.525566,0.530743,0.0,0.0,False,Jazz,Jazz,26,9,17
0,0,1966,6,0,5,256000,0,2010-02-02 15:47:18,176,5,532,446,1,0.9387440305,0.5688231423,0.4896808255,0.9279721524,0.1100201288,0.031933526,75.786,0.4477749744,0.4310994032,0.347254,0.450361,0.0001632653,0.100569,True,Folk,Folk,37,9,8
0,0,1966,6,0,5,256000,0,2010-02-02 15:47:19,360,1,297,188,6,0.8879488932,0.2383875221,0.2334806381,0.9389770849,0.0862369964,0.0275321428,65.354,0.0716551134,0.4310994032,0.347254,0.450361,0.0,0.0,True,Folk,Folk,37,9,9
0,0,1966,6,0,5,256000,0,2010-02-02 15:47:19,227,2,481,433,4,0.5553369069,0.4282829532,0.4525373903,0.9083319336,0.0941238925,0.0294086529,125.575,0.5073631276,0.4310994032,0.347254,0.450361,8.33333e-05,0.086626,True,Folk,Folk,37,9,10
0,0,1966,6,0,5,256000,0,2010-02-02 15:47:21,366,5,500,392,3,0.8404744001,0.3628727618,0.3617868747,0.9467194666,0.0860340905,0.0338360975,78.191,0.160475185,0.4310994032,0.347254,0.450361,0.0,0.0,True,Folk,Folk,37,9,11
0,0,1966,6,0,5,256000,0,2010-02-02 15:47:21,240,3,416,303,2,0.8293830665,0.325098185,0.459169796,0.8543468696,0.1873748547,0.0413410626,125.145,0.1196702573,0.4310994032,0.347254,0.450361,0.0,0.005931,True,Folk,Folk,37,9,10
0,0,4716,18,0,7,256000,0,2010-02-02 19:32:44,138,1,2422,756,1,0.9953358305,0.2975723566,0.147452136,0.9209089533,0.575554448,0.0578756869,163.242,0.6047899401,0.1062353844,0.043836,0.110982,0.00075,0.075459,True,International,International,40,17,10
0,0,4716,18,0,7,256000,0,2010-02-02 19:32:44,113,1,2570,417,2,0.9945401547,0.1270669227,0.1532645235,0.8619328419,0.6845000577,0.0856826019,70.154,0.5520712126,0.1062353844,0.043836,0.110982,0.0,0.0,True,International,International,40,17,10
0,0,4716,18,0,7,256000,0,2010-02-02 19:32:45,159,4,3636,751,3,0.993618965,0.4664420442,0.2021283569,0.0321828214,0.5309061073,0.4991502319,140.714,0.7513896068,0.1062353844,0.043836,0.110982,0.0,0.0,True,International,International,40,17,14
0,0,4716,18,0,7,256000,0,2010-02-02 19:32:46,126,0,2596,455,4,0.9929657039,0.6034688084,0.2009349887,0.1675474407,0.1335615609,0.6718282152,156.914,0.9317809343,0.1062353844,0.043836,0.110982,0.0,0.0,True,International,International,40,17,8
0,0,4716,18,0,7,256000,0,2010-02-02 19:32:46,171,1,1470,300,5,0.9946857151,0.392030371,0.1330337649,0.5094849429,0.4851881068,0.0409390901,50.567,0.8113317086,0.1062353844,0.043836,0.110982,0.0,0.0,True,International,International,40,17,15
0,0,4716,18,0,7,256000,0,2010-02-02 19:32:47,139,0,1443,271,6,0.9931449085,0.484259198,0.2627900219,0.5862810563,0.7538662768,0.4907825066,143.08,0.9262842879,0.1062353844,0.043836,0.110982,0.0,0.0,True,International,International,40,17,18
0,0,4716,18,0,7,256000,0,2010-02-02 19:32:47,196,1,7034,408,7,0.9907234007,0.471370604,0.2931752721,0.6722136103,0.8225378023,0.1803280996,90.591,0.95704142,0.1062353844,0.043836,0.110982,0.00025,0.037729,True,International,International,40,17,11
0,0,4716,18,0,7,256000,0,2010-02-02 19:32:49,399,1,3341,991,8,0.9939165003,0.2756830998,0.2426965487,0.3121466648,0.8735654252,0.0803911928,200.296,0.7222975959,0.1062353844,0.043836,0.110982,0.0,0.0,True,International,International,40,17,11
0,0,4716,18,0,7,256000,0,2010-02-02 19:32:49,228,1,1719,400,9,0.9951116941,0.1402216415,0.3459471257,0.8637870571,0.7174829125,0.045026759,143.528,0.1930043519,0.1062353844,0.043836,0.110982,0.0,0.0,True,International,International,40,17,9
0,0,3108,1,0,1,192000,0,2010-02-03 14:32:07,401,19,3856,3150,2,0.88706759,0.7320479518,0.4291016385,0.8851081147,0.0964987347,0.1389468591,84.088,0.3000567459,0.3170128121,0.255165,0.331177,0.0,0.0,False,Electronic,Electronic,19,7,8
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:36,210,4,1277,973,1,0.7891042891,0.7471233775,0.6360976841,0.3668099725,0.3975551248,0.0401707183,150.38,0.3606118935,0.2567541784,0.27209,0.268226,0.000125,0.039431,False,Electronic,Electronic,24,14,17
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:36,295,3,1066,704,1,0.3616839467,0.7253386555,0.398151429,0.854061768,0.0935222987,0.0349894031,87.908,0.2887876333,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,10
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:37,343,3,876,552,1,0.3194237498,0.7172390988,0.5628989333,0.7818236836,0.0708061992,0.0361744244,106.483,0.9440921095,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,28
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:38,348,5,899,553,1,0.0030819981,0.5055268866,0.4698086529,0.8777079499,0.1709222475,0.0377638934,85.538,0.1829034006,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,8
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:39,328,4,747,378,1,0.1970304795,0.6718879159,0.5576200528,0.4251518923,0.0815054073,0.060397592,157.622,0.5650844566,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,27
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:40,280,2,815,474,1,0.7369371273,0.6661790101,0.3188004158,0.6594142704,0.0909274463,0.0406476938,164.398,0.5571548489,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,14
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:40,206,1,823,523,1,0.8898607555,0.660866613,0.6928999953,0.8964141896,0.0801464581,0.0868755072,87.647,0.8947775051,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,11
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:40,266,2,734,451,1,0.4610961223,0.5481457407,0.6194865862,0.8278574849,0.2125251147,0.0411227288,165.956,0.7037011494,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,8
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:42,335,1,662,386,1,0.0214136467,0.6583045237,0.3871899442,0.7521041589,0.2518808123,0.0797964529,177.331,0.3025756675,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,13
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:42,288,1,694,408,1,0.936593204,0.745909098,0.6887558363,0.9262303349,0.0588112373,0.0467133281,120.049,0.510613863,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,11
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:43,283,2,771,451,1,0.2430357697,0.7309753977,0.2871270086,0.7439738092,0.0827017651,0.0825611241,169.496,0.4842193934,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,4
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:43,312,2,664,384,1,0.6141388752,0.5504822977,0.5468550063,0.8300858172,0.1093477995,0.0326874223,129.138,0.5210125677,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,16
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:46,226,2,763,459,1,0.8831910443,0.5512246609,0.3937001562,0.9277575017,0.1137935139,0.0308244921,93.567,0.2497355846,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,8
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:46,405,1,924,608,1,0.8294057711,0.4598461204,0.2392605217,0.9335028652,0.1105403069,0.0332534812,87.019,0.2971185044,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,4
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:47,288,3,630,353,2,0.4602960474,0.6895692195,0.2084845348,0.9093730173,0.0891007744,0.0400750474,120.049,0.3570291106,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,34
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:47,134,2,1028,726,2,0.4967255382,0.6525367124,0.5613163402,0.9036425131,0.2187585214,0.038590671,164.057,0.770211516,0.2567541784,0.27209,0.268226,8.33333e-05,0.039431,False,Electronic,Electronic,24,14,21
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:49,173,2,647,349,2,0.7375936322,0.671537553,0.3317035033,0.0326964886,0.0994061609,0.2122990357,180.19,0.7042567814,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,46
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:49,212,1,679,393,2,0.8389585334,0.6924492281,0.1979741234,0.809739463,0.1117034352,0.1890864488,170.038,0.4662196292,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,19
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:50,225,2,663,425,2,0.0026520502,0.6982065747,0.2524664962,0.9007039493,0.089817408,0.0730499649,159.892,0.2745800482,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,31
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:51,188,3,874,573,2,0.4035312317,0.6198598819,0.4555906176,0.5441507724,0.1061374271,0.0488179597,122.355,0.3092821158,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,17
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:52,120,3,764,493,2,0.0022323481,0.734989417,0.1488849132,0.9332391005,0.1004897699,0.0767316342,88.028,0.8642974257,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,23
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:52,144,2,822,531,2,0.1847528537,0.7419766526,0.3614196753,0.9062999553,0.2308582687,0.1624832782,173.986,0.9136258655,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,23
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:53,180,1,891,601,2,0.8923795195,0.5557764234,0.4366441347,0.9602352605,0.1351659354,0.0371019022,85.197,0.4924348619,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,18
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:53,279,2,1140,947,2,0.9922576872,0.3519209065,0.0456504822,0.9302862853,0.0981468915,0.0310353021,65.974,0.038436943,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,27
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:54,308,2,1186,878,2,0.0749051048,0.7170836209,0.540411581,0.9340427142,0.0956460876,0.0466036567,122.099,0.0379234148,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,19
0,2,14879,28,0,19,320000,0,2010-02-04 20:54:55,319,3,1038,744,2,0.765307242,0.6340549355,0.4630574513,0.8759341061,0.1547873678,0.0247138958,139.953,0.5566037854,0.2567541784,0.27209,0.268226,0.0,0.0,False,Electronic,Electronic,24,14,18
0,0,11423,4,0,2,164561,0,2010-02-05 13:42:49,96,13,9564,5538,2,0.9933174053,0.4099753224,0.0489042852,0.9594365539,0.1112013105,0.0784908896,111.58,0.0327479359,0.2607400873,0.110447,0.27239,0.0,0.0,False,Classical,Classical,21,13,26
0,0,11423,4,0,2,169521,0,2010-02-05 13:42:51,160,17,14325,6300,1,0.9952106616,0.3509706904,0.0037764489,0.9454922062,0.0726508465,0.0542875268,101.368,0.0387359552,0.2607400873,0.110447,0.27239,0.0005,0.063842,False,Classical,Classical,21,13,26
0,0,830,3,0,0,320000,0,2010-02-05 18:32:13,279,1,415,365,1,0.0071715511,0.5110396495,0.9902476908,0.8103476621,0.0510361318,0.0544635014,152.027,0.9073552883,0.2023557114,0.215207,0.211397,0.0,0.0,False,Electronic,Electronic,11,8,9
0,0,830,3,0,0,320000,0,2010-02-05 18:32:17,256,1,413,265,3,0.5432924458,0.8086837991,0.7994319194,0.8602010425,0.0990924214,0.155230576,120.002,0.7970640808,0.2023557114,0.215207,0.211397,0.0,0.0,False,Electronic,Electronic,11,8,11
0,0,3000,1,1,0,192000,0,2010-02-05 21:08:26,506,14,3901,3028,0,0.3686652606,0.790174679,0.4592444533,0.9471493294,0.1100754534,0.0549743475,118.03,0.0485662386,0.264111454,0.084152,0.275912,0.0,0.0,False,Electronic,Electronic,9,11,19
0,1,909,6,0,1,192000,0,2010-02-08 06:53:11,1859,2,1197,489,1,0.9499742095,0.3445201958,0.6585687817,0.9031414677,0.3916288915,0.0988580929,126.248,0.3430747551,0.1055806386,0.12588,0.110298,0.0,0.0,True,Post-Rock,Rock,47,16,42
-1,-1,-1,-1,4,35,192000,0,2010-02-08 17:41:40,579,17,3096,2404,1,0.9904078848,0.6513166156,0.0026111435,0.9144496589,0.104356236,0.2000277654,129.112,0.1517894445,0.5377268903,0.411414,0.570581,7.61905e-05,0.0,True,Experimental,Experimental,8,16,60
-1,-1,-1,-1,4,35,192000,0,2010-02-08 17:41:41,203,12,2351,1741,2,0.9915010179,0.6648918628,0.0024110809,0.9193615308,0.1014689544,0.6851877967,104.804,0.4787556013,0.5377268903,0.411414,0.570581,5.3191e-06,0.0443,True,Experimental,Experimental,8,16,7
-1,-1,-1,-1,4,35,192000,0,2010-02-08 17:41:43,233,6,1792,1370,3,0.8462561397,0.5557406009,0.0002445978,0.0028718789,0.0823539981,0.2304142547,75.243,0.2779950314,0.5377268903,0.411414,0.570581,5.9524e-06,0.0443,True,Experimental,Experimental,8,16,27
-1,-1,-1,-1,4,35,192000,0,2010-02-08 17:41:43,232,10,2330,1995,5,0.9867750732,0.5886678688,0.002675093,0.9223320176,0.11164409,0.0829518546,56.567,0.2205228092,0.5377268903,0.411414,0.570581,1.47059e-05,0.0443,True,Experimental,Experimental,8,16,59
-1,-1,-1,-1,4,35,192000,0,2010-02-08 17:41:44,322,10,2147,1767,6,0.9684992685,0.6370685198,0.0059592402,0.9243567989,0.1027378589,0.3546106577,73.266,0.1173833393,0.5377268903,0.411414,0.570581,6.5789e-06,0.0443,True,Experimental,Experimental,8,16,8
-1,-1,-1,-1,4,35,192000,0,2010-02-08 17:41:45,423,28,5683,4247,7,0.9932744214,0.6952994255,0.0024234669,0.9247619409,0.0716570578,0.3811228613,32.289,0.2236679565,0.5377268903,0.411414,0.570581,6.7568e-06,0.0443,True,Experimental,Experimental,8,16,41
0,2,2690,9,0,17,192000,0,2010-02-08 23:47:07,148,2,876,272,7,0.0008110347,0.5840018724,0.8952811644,0.9348630957,0.2606636254,0.0618632542,140.258,0.9071564671,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,3,7,22
0,2,2690,9,0,17,192000,0,2010-02-08 23:47:09,140,2,641,283,3,0.2911607319,0.7113631176,0.8482912253,0.91073808,0.094558418,0.3447065143,90.072,0.3174127003,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,3,7,8
0,2,2690,9,0,17,192000,0,2010-02-08 23:47:09,150,3,1281,248,9,0.188785044,0.6384951455,0.9774902416,0.9329814021,0.2285229999,0.0605103661,126.0,0.9143579204,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,3,7,23
0,2,2690,9,0,17,192000,0,2010-02-08 23:47:10,129,3,1207,309,6,0.0273304087,0.6136796622,0.7620053653,0.7096199071,0.1327137459,0.0423673256,85.333,0.9675874074,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,3,7,17
0,2,2690,9,0,17,192000,0,2010-02-08 23:47:10,162,3,1889,252,4,0.2993329104,0.5758082528,0.9258016347,0.3603235954,0.146658868,0.0292930378,110.004,0.8834317405,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,3,7,11
0,2,2690,9,0,17,192000,0,2010-02-08 23:47:11,121,3,791,238,8,0.2317307803,0.6269147783,0.6543995727,0.7365074224,0.1573973066,0.0410904969,133.945,0.9245390241,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,3,7,10
0,2,2690,9,0,17,192000,0,2010-02-08 23:47:12,135,2,847,347,2,0.3221817609,0.6089857444,0.9659155887,0.939683298,0.0898371173,0.2713275089,150.102,0.9315689091,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,3,7,18
0,2,2690,9,0,17,192000,0,2010-02-08 23:47:13,164,3,949,479,1,0.6577331595,0.4649792727,0.9973706735,0.9147423887,0.0442363301,0.0434875309,200.006,0.9639253926,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,3,7,10
0,2,2690,9,0,17,192000,0,2010-02-08 23:47:13,179,2,1072,290,5,0.0171435611,0.5125325535,0.9622866266,0.5686375541,0.1254678239,0.0444267203,150.016,0.8152376243,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,3,7,12
0,2,6686,7,0,17,128000,0,2010-02-09 00:03:45,164,2,1819,668,3,0.0111179209,0.4932260089,0.965162067,0.6248342978,0.330762935,0.1338911841,86.014,0.3311739113,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,26,7,14
0,2,6686,7,0,17,128000,0,2010-02-09 00:03:46,125,3,2493,765,1,0.1046952363,0.6863683851,0.5590381236,0.2261080371,0.2467414276,0.0457642415,100.127,0.6329050506,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,26,7,20
0,2,6686,7,0,17,128000,0,2010-02-09 00:03:46,243,4,1743,650,7,0.1474496524,0.552567859,0.9721469502,0.440064814,0.091439746,0.0359710601,169.996,0.8556296884,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,26,7,17
0,2,6686,7,0,17,128000,0,2010-02-09 00:03:47,155,3,2534,1416,5,0.0628079727,0.7311423683,0.7817410979,0.8577613364,0.1086422727,0.2932888563,130.002,0.874652564,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,26,7,12
0,2,6686,7,0,17,128000,0,2010-02-09 00:03:47,131,3,1710,956,4,0.0076770322,0.5003372765,0.9440244547,0.9444809694,0.1515069964,0.0335271155,130.065,0.8434902182,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,26,7,7
0,2,6686,7,0,17,128000,0,2010-02-09 00:03:48,168,3,2329,1221,2,0.2356664875,0.6860535675,0.9752371473,0.925351655,0.2341085664,0.0574994884,107.925,0.79905283,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,26,7,25
0,2,6686,7,0,17,128000,0,2010-02-09 00:03:48,192,4,1921,1091,6,0.0056160002,0.4744211526,0.9899715118,0.7582653553,0.1431978552,0.0591521354,180.028,0.8330307187,0.3087145786,0.239679,0.322508,0.0,0.0,False,Electronic,Electronic,26,7,18
0,3,19223,0,0,0,320000,0,2010-02-09 15:23:54,174,1,2154,1548,3,0.3565999423,0.7071854935,0.3905132038,0.9305480032,0.2327468402,0.1639174553,94.986,0.5410763847,0.3640252865,0.334052,0.38029,0.0,0.0,True,Electronic,Electronic,18,7,7
0,3,19223,0,0,0,320000,0,2010-02-09 15:23:55,152,4,2221,1471,4,0.1063729427,0.8333198769,0.5606061498,0.891165339,0.0822519344,0.0595955067,108.046,0.6420177,0.374675436,0.280957,0.391416,0.0,0.0,True,Electronic,Electronic,18,4,9
0,3,19223,0,0,14,320000,0,2010-02-09 15:23:56,128,5,1517,670,5,0.0048505063,0.9156398458,0.308308229,0.0013081498,0.1215230437,0.0866521402,94.968,0.493554049,0.4568020064,0.328094,0.477212,0.0,0.0,True,Electronic,Electronic,18,11,15
0,3,19223,0,0,0,320000,0,2010-02-09 15:23:58,242,7,2622,1434,6,0.1141770624,0.8092894614,0.4843524808,0.8984707202,0.1356081341,0.3252578232,93.905,0.7161132157,0.2564421212,0.185197,0.2679,0.0,0.0,True,Electronic,Electronic,18,15,21
0,3,19223,0,0,1,320000,0,2010-02-09 15:23:59,153,7,1475,558,7,0.6717772986,0.5118203243,0.7702619465,0.7460897989,0.1099345237,0.1543053252,181.955,0.3218218886,0.3679508899,0.228909,0.384391,0.0,0.0,True,Electronic,Electronic,18,6,13
0,3,19223,0,0,0,320000,0,2010-02-09 15:24:00,195,10,4648,2885,8,0.357868963,0.78515652,0.3970713711,0.8424371322,0.1052963454,0.0865531327,90.453,0.3576222128,0.4073715671,0.367311,0.425573,0.0,0.0,True,Electronic,Electronic,18,4,10
0,3,19223,0,0,0,320000,0,2010-02-09 15:24:02,196,3,1430,553,9,0.0197667931,0.7448338021,0.850058507,0.9008142743,0.1314935849,0.0936366749,93.974,0.9679588247,0.2450635191,0.209503,0.256013,0.00225,0.128059,True,Electronic,Electronic,18,12,21
0,3,19223,0,3,33,320000,0,2010-02-09 15:24:02,230,7,1934,878,10,0.3599213008,0.7569811425,0.5627761986,0.9341849866,0.0834840605,0.2914619346,116.383,0.3624488105,0.4914920493,0.361626,0.513452,0.0,0.0,True,Electronic,Electronic,18,11,18
0,3,19223,0,0,22,320000,0,2010-02-09 15:24:03,152,10,2398,1211,11,0.2323195247,0.3650103446,0.4947921887,0.8278739523,0.186131119,0.2131289649,104.815,0.5481753803,0.4202348341,0.323781,0.439011,0.0,0.0,True,Electronic,Electronic,18,13,27
0,3,19223,0,1,5,320000,0,2010-02-09 15:24:04,96,2,1283,458,12,0.6146963559,0.5896121777,0.4831743586,0.9482408125,0.1006919453,0.4699093604,177.827,0.5383994539,0.121133724,0.215253,0.126546,0.00025,0.040604,True,Electronic,Electronic,18,10,27
0,3,19223,0,0,3,320000,1,2010-02-09 15:24:07,244,1,2281,568,13,0.1210886957,0.2972390706,0.5122736586,0.7938844336,0.3343957078,0.1368674427,84.464,0.1519564401,0.3289552231,0.186904,0.343653,0.0001666667,0.043971,True,Electronic,Electronic,18,7,12
0,3,19223,0,0,0,320000,0,2010-02-09 15:24:09,232,4,1167,500,15,0.0016889915,0.5998820506,0.626532263,0.7726482077,0.0997842783,0.0909367387,180.003,0.5802816988,0.2536403067,0.263403,0.264973,0.0005,0.063842,True,Electronic,Electronic,18,12,18
0,3,19223,0,0,0,320000,0,2010-02-09 15:24:10,211,4,1571,863,16,0.2507946262,0.7725820712,0.7178839556,0.8864139938,0.0682318057,0.0630581113,93.99,0.3825079346,0.5008506694,0.43555,0.549376,0.0,0.0,True,Electronic,Electronic,18,5,11
